"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:EBG00001165812","gene:EBG00001165812",30.1500081387453,1.18436692289559,0.362679894066392,3.26559851337879,0.0010923300248777,0.040026093054447
"gene:UTI89_C0964","gene:UTI89_C0964",1592.84582486887,1.01179228358704,0.390273710453865,2.59251970216079,0.00952757239468888,0.0767291152036953
"gene:UTI89_C2536","gene:UTI89_C2536",1355.01965301054,-2.41279434538173,0.382272837717277,-6.31170752227547,2.75973417058278e-10,2.35957271584828e-07
"gene:UTI89_C2596","gene:UTI89_C2596",9234.93590753651,-1.05666088194936,0.444924232028695,-2.37492320238744,0.0175526017749367,0.098604521733469
"gene:UTI89_C3290","gene:UTI89_C3290",7892.69889648373,-1.53793648198385,0.486336908789662,-3.16228617279178,0.00156535649387081,0.0453587154125685
"gene:UTI89_C4692","gene:UTI89_C4692",211.097633542852,1.9876675277235,0.566874355508495,3.50636346204183,0.000454274435612112,0.0284622960293224
"gene:UTI89_C1915","gene:UTI89_C1915",3975.75594155571,-1.17287584751437,0.422789605063099,-2.77413596140643,0.00553485410834803,0.0662381252719725
"gene:UTI89_C4234","gene:UTI89_C4234",131.951128336868,0.845664929810192,0.321310434802051,2.63192488700586,0.00849026312698767,0.0753547575111536
"gene:UTI89_P096","gene:UTI89_P096",204.649883530404,0.840109624727111,0.297492734261276,2.82396686700011,0.00474332880493604,0.0623930173572356
"gene:UTI89_C2672","gene:UTI89_C2672",108.442060890353,0.762532594190263,0.269161327876758,2.83299462149855,0.0046114161889809,0.0619281807577802
"gene:UTI89_C0089","gene:UTI89_C0089",1617.70798118802,-0.944195979289164,0.324373068687733,-2.91083345207713,0.0036046610366188,0.0589765726740151
"gene:UTI89_C3790","gene:UTI89_C3790",981.347458208924,0.916235940780306,0.376225593237261,2.4353365567092,0.0148779443010098,0.0924873300106024
"gene:UTI89_C2378","gene:UTI89_C2378",874.941203024883,-0.971681674317173,0.39588942717439,-2.45442693747198,0.0141109336319922,0.0901074263475914
"gene:UTI89_C0787","gene:UTI89_C0787",7.87469508179982,1.25132152097505,0.513564949245494,2.43653996016168,0.0148285309635244,0.0924873300106024
"gene:UTI89_C2172","gene:UTI89_C2172",237.071632098515,0.70055490008671,0.265971816244216,2.63394411475334,0.00843993782228059,0.0751656611005026
"gene:UTI89_C2409","gene:UTI89_C2409",462.44947978558,2.21586946384592,0.559109009520697,3.96321544835327,7.39469903633009e-05,0.0152348352171798
"gene:UTI89_C1876","gene:UTI89_C1876",239.290036684011,1.08083240139168,0.428302017773935,2.52352862358486,0.0116183601617992,0.0845557555653706
"gene:UTI89_C0304","gene:UTI89_C0304",893.351240826114,-1.03106738436931,0.399797774967895,-2.57897229281006,0.00990947345226561,0.0783202497619893
"gene:UTI89_C1910","gene:UTI89_C1910",35000.4039875156,-0.940013308609504,0.378737445588671,-2.48196559267712,0.0130659891071598,0.0875913815054985
"gene:UTI89_C2658","gene:UTI89_C2658",30.8506977308647,1.33325292373383,0.45090307857195,2.95685034565823,0.00310798925343044,0.0573773313949557
"gene:UTI89_C2184","gene:UTI89_C2184",14267.8281551272,2.00520898006202,0.575586571559226,3.48376609035552,0.00049441138112659,0.0284622960293224
"gene:UTI89_C2243","gene:UTI89_C2243",38.9976178771228,1.44028075588461,0.468152113226556,3.07652302572776,0.00209430126813153,0.0514055765814102
"gene:UTI89_C3878","gene:UTI89_C3878",69.6576435498659,1.02048386292818,0.413377274337627,2.46865013216643,0.0135623747351604,0.0894279979323555
"gene:UTI89_C1219","gene:UTI89_C1219",10017.262206497,-1.10217516788778,0.354017192753024,-3.11333796903107,0.00184984052448083,0.0485683761211855
"gene:UTI89_C4971","gene:UTI89_C4971",46.5408476540357,1.23987105166023,0.488894490338023,2.53607082134016,0.0112104060158909,0.0834191897875815
"gene:UTI89_C1718","gene:UTI89_C1718",60.6351295738842,1.06949349286783,0.392428512645349,2.7253205575161,0.00642390845133105,0.0705667031163347
"gene:UTI89_C1265","gene:UTI89_C1265",728.193205728496,-1.00043240475757,0.376892174863089,-2.6544260440562,0.00794434518810799,0.0749776486968877
"gene:UTI89_C1196","gene:UTI89_C1196",928.772009193001,-1.26375659144849,0.51489636642272,-2.45439019161958,0.0141123758371561,0.0901074263475914
"gene:UTI89_C2248","gene:UTI89_C2248",102.239604259422,0.971207515939855,0.332249192353191,2.92312980224624,0.00346532022582082,0.058095074374055
"gene:UTI89_C4373","gene:UTI89_C4373",1023.40867995301,-0.566883534572978,0.234399613425619,-2.41844910189181,0.0155868259985902,0.0939960035376039
"gene:UTI89_C2620","gene:UTI89_C2620",8.75690570583985,1.5002006930049,0.559249959881759,2.68252266539649,0.00730692002571885,0.0730180561556134
"gene:UTI89_C2116","gene:UTI89_C2116",1070.51337533462,-0.98397373797209,0.398443876000778,-2.46954162741397,0.013528627729549,0.0894279979323555
