"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C4049","gene:UTI89_C4049",1698.06164042189,-1.4465688273943,0.429474318390554,-3.36823126657559,0.000756521082741602,0.0130169239446553
"gene:UTI89_C2597","gene:UTI89_C2597",5205.10483526716,0.914646033428723,0.365098323813364,2.50520469082264,0.0122380546179123,0.0843465921214936
"gene:UTI89_C2146","gene:UTI89_C2146",116.727227643663,1.74192085786654,0.5060266449528,3.44235007235443,0.000576683433337458,0.0104079008012872
"gene:UTI89_C1123","gene:UTI89_C1123",140.649713562124,1.48313146021939,0.320690415477356,4.62480756717258,3.74946335451567e-06,0.000279562260114721
"gene:UTI89_C2261","gene:UTI89_C2261",1157.26956925662,-0.979397324676943,0.313798820415188,-3.12109944639403,0.00180177177494295,0.0241594520558426
"gene:UTI89_C0375","gene:UTI89_C0375",287.466050112984,0.72951522315651,0.284512987608,2.56408408378752,0.0103448480090494,0.0773662569187421
"gene:UTI89_C1121","gene:UTI89_C1121",1591.04054572191,1.4444939057856,0.421547013742909,3.42664959943604,0.000611077053235239,0.0108169430898223
"gene:UTI89_C3071","gene:UTI89_C3071",180.459491595176,-1.09860279496419,0.255246723861815,-4.30408186378506,1.67679657254207e-05,0.000841991421783625
"gene:UTI89_C0816","gene:UTI89_C0816",1715.490510348,-1.01584135101819,0.415982762013563,-2.44202751599853,0.0146050333997825,0.0951938667024236
"gene:UTI89_C0708","gene:UTI89_C0708",1400.80802760759,-1.12683515070974,0.320749467944088,-3.51313178454335,0.000442857765102605,0.00854628651792126
"gene:UTI89_C4794","gene:UTI89_C4794",20.7322849900776,-1.36496836823775,0.40972730337409,-3.33140690648948,0.000864081957531912,0.0141738243767151
"gene:UTI89_C1094","gene:UTI89_C1094",402.795939033791,0.676900017447111,0.253214273677144,2.67323009725029,0.00751247019342365,0.0629793284869468
"gene:UTI89_C1124","gene:UTI89_C1124",224.777477034479,1.22215506680549,0.3238068090969,3.77433405496966,0.000160435660301443,0.00417726922933016
"gene:UTI89_C1599","gene:UTI89_C1599",340.912881475692,-0.863733491181931,0.336996240904265,-2.56303598183845,0.0103761294512654,0.0774824476929849
"gene:UTI89_C3168","gene:UTI89_C3168",487.764843697957,1.26117208111498,0.393006231597602,3.20903838086286,0.00133179712776326,0.0196220768434821
"gene:UTI89_C3898","gene:UTI89_C3898",1158.44346077688,-0.734026603197111,0.238256308013514,-3.08082757311709,0.00206426151320586,0.0268102546168913
"gene:UTI89_C3126","gene:UTI89_C3126",3040.27352327504,-1.31994801798405,0.4727117840042,-2.79228921860835,0.00523365534224445,0.0484113119157612
"gene:UTI89_C3761","gene:UTI89_C3761",5753.698572063,1.14549763659944,0.375189213611672,3.05311985270731,0.00226475465010736,0.0287238598793256
"gene:UTI89_C3962","gene:UTI89_C3962",105.369633344429,-1.25001126774892,0.323838193455193,-3.85998715720315,0.000113392984480465,0.00324422602690912
"gene:UTI89_C3307","gene:UTI89_C3307",1989.24667941394,-0.819821862794357,0.327145160858836,-2.5059880471474,0.0122109747689931,0.0842779899554207
"gene:UTI89_C1697","gene:UTI89_C1697",3188.85867262238,-0.731208086446227,0.200895424040934,-3.63974485699205,0.000272908319285186,0.00591653244089482
